"Card1","Card2","Card3","Status","Matching_Attributes","Broken_Attributes","Type"
"1312","2122","2232","No set",NA,"1000","-8"
"1312","2122","2233","No set",NA,"1001","-9"
"1312","2122","2311","No set",NA,"1111","-15"
"1312","2122","2312","No set",NA,"1110","-14"
"1312","2122","2313","No set",NA,"1111","-15"
"1312","2122","2321","No set",NA,"1111","-15"
"1312","2122","2322","No set",NA,"1110","-14"
"1312","2122","2323","No set",NA,"1111","-15"
"1312","2122","2331","No set",NA,"1101","-13"
"1312","2122","2332","No set",NA,"1100","-12"
"1312","2122","2333","No set",NA,"1101","-13"
"1312","2122","3111","No set",NA,"0111","-7"
"1312","2122","3112","No set",NA,"0110","-6"
"1312","2122","3113","No set",NA,"0111","-7"
"1312","2122","3121","No set",NA,"0111","-7"
"1312","2122","3122","No set",NA,"0110","-6"
"1312","2122","3123","No set",NA,"0111","-7"
"1312","2122","3131","No set",NA,"0101","-5"
"1312","2122","3132","No set",NA,"0100","-4"
"1312","2122","3133","No set",NA,"0101","-5"
"1312","2122","3211","No set",NA,"0011","-3"
"1312","2122","3212","No set",NA,"0010","-2"
"1312","2122","3213","No set",NA,"0011","-3"
"1312","2122","3221","No set",NA,"0011","-3"
"1312","2122","3222","No set",NA,"0010","-2"
"1312","2122","3223","No set",NA,"0011","-3"
"1312","2122","3231","No set",NA,"0001","-1"
"1312","2122","3232","Set","0001",NA,"1"
"1312","2122","3233","No set",NA,"0001","-1"
"1312","2122","3311","No set",NA,"0111","-7"
"1312","2122","3312","No set",NA,"0110","-6"
"1312","2122","3313","No set",NA,"0111","-7"
"1312","2122","3321","No set",NA,"0111","-7"
"1312","2122","3322","No set",NA,"0110","-6"
"1312","2122","3323","No set",NA,"0111","-7"
"1312","2122","3331","No set",NA,"0101","-5"
"1312","2122","3332","No set",NA,"0100","-4"
"1312","2122","3333","No set",NA,"0101","-5"
"1312","2123","2131","No set",NA,"1100","-12"
"1312","2123","2132","No set",NA,"1101","-13"
"1312","2123","2133","No set",NA,"1101","-13"
"1312","2123","2211","No set",NA,"1010","-10"
"1312","2123","2212","No set",NA,"1011","-11"
"1312","2123","2213","No set",NA,"1011","-11"
"1312","2123","2221","No set",NA,"1010","-10"
"1312","2123","2222","No set",NA,"1011","-11"
"1312","2123","2223","No set",NA,"1011","-11"
"1312","2123","2231","No set",NA,"1000","-8"
"1312","2123","2232","No set",NA,"1001","-9"
"1312","2123","2233","No set",NA,"1001","-9"
"1312","2123","2311","No set",NA,"1110","-14"
"1312","2123","2312","No set",NA,"1111","-15"
"1312","2123","2313","No set",NA,"1111","-15"
"1312","2123","2321","No set",NA,"1110","-14"
"1312","2123","2322","No set",NA,"1111","-15"
"1312","2123","2323","No set",NA,"1111","-15"
"1312","2123","2331","No set",NA,"1100","-12"
"1312","2123","2332","No set",NA,"1101","-13"
"1312","2123","2333","No set",NA,"1101","-13"
"1312","2123","3111","No set",NA,"0110","-6"
"1312","2123","3112","No set",NA,"0111","-7"
"1312","2123","3113","No set",NA,"0111","-7"
"1312","2123","3121","No set",NA,"0110","-6"
"1312","2123","3122","No set",NA,"0111","-7"
"1312","2123","3123","No set",NA,"0111","-7"
"1312","2123","3131","No set",NA,"0100","-4"
"1312","2123","3132","No set",NA,"0101","-5"
"1312","2123","3133","No set",NA,"0101","-5"
"1312","2123","3211","No set",NA,"0010","-2"
"1312","2123","3212","No set",NA,"0011","-3"
"1312","2123","3213","No set",NA,"0011","-3"
"1312","2123","3221","No set",NA,"0010","-2"
"1312","2123","3222","No set",NA,"0011","-3"
"1312","2123","3223","No set",NA,"0011","-3"
"1312","2123","3231","Set","0000",NA,"0"
"1312","2123","3232","No set",NA,"0001","-1"
"1312","2123","3233","No set",NA,"0001","-1"
"1312","2123","3311","No set",NA,"0110","-6"
"1312","2123","3312","No set",NA,"0111","-7"
"1312","2123","3313","No set",NA,"0111","-7"
"1312","2123","3321","No set",NA,"0110","-6"
"1312","2123","3322","No set",NA,"0111","-7"
"1312","2123","3323","No set",NA,"0111","-7"
"1312","2123","3331","No set",NA,"0100","-4"
"1312","2123","3332","No set",NA,"0101","-5"
"1312","2123","3333","No set",NA,"0101","-5"
"1312","2131","2132","No set",NA,"1111","-15"
"1312","2131","2133","No set",NA,"1110","-14"
"1312","2131","2211","No set",NA,"1011","-11"
"1312","2131","2212","No set",NA,"1011","-11"
"1312","2131","2213","No set",NA,"1010","-10"
"1312","2131","2221","No set",NA,"1001","-9"
"1312","2131","2222","No set",NA,"1001","-9"
"1312","2131","2223","No set",NA,"1000","-8"
"1312","2131","2231","No set",NA,"1011","-11"
"1312","2131","2232","No set",NA,"1011","-11"
"1312","2131","2233","No set",NA,"1010","-10"
"1312","2131","2311","No set",NA,"1111","-15"
"1312","2131","2312","No set",NA,"1111","-15"
"1312","2131","2313","No set",NA,"1110","-14"
"1312","2131","2321","No set",NA,"1101","-13"
"1312","2131","2322","No set",NA,"1101","-13"
"1312","2131","2323","No set",NA,"1100","-12"
"1312","2131","2331","No set",NA,"1111","-15"
"1312","2131","2332","No set",NA,"1111","-15"
"1312","2131","2333","No set",NA,"1110","-14"
"1312","2131","3111","No set",NA,"0111","-7"
"1312","2131","3112","No set",NA,"0111","-7"
"1312","2131","3113","No set",NA,"0110","-6"
"1312","2131","3121","No set",NA,"0101","-5"
"1312","2131","3122","No set",NA,"0101","-5"
"1312","2131","3123","No set",NA,"0100","-4"
"1312","2131","3131","No set",NA,"0111","-7"
"1312","2131","3132","No set",NA,"0111","-7"
"1312","2131","3133","No set",NA,"0110","-6"
"1312","2131","3211","No set",NA,"0011","-3"
"1312","2131","3212","No set",NA,"0011","-3"
"1312","2131","3213","No set",NA,"0010","-2"
"1312","2131","3221","No set",NA,"0001","-1"
"1312","2131","3222","No set",NA,"0001","-1"
"1312","2131","3223","Set","0000",NA,"0"
"1312","2131","3231","No set",NA,"0011","-3"
"1312","2131","3232","No set",NA,"0011","-3"
"1312","2131","3233","No set",NA,"0010","-2"
"1312","2131","3311","No set",NA,"0111","-7"
"1312","2131","3312","No set",NA,"0111","-7"
"1312","2131","3313","No set",NA,"0110","-6"
"1312","2131","3321","No set",NA,"0101","-5"
"1312","2131","3322","No set",NA,"0101","-5"
"1312","2131","3323","No set",NA,"0100","-4"
"1312","2131","3331","No set",NA,"0111","-7"
"1312","2131","3332","No set",NA,"0111","-7"
"1312","2131","3333","No set",NA,"0110","-6"
"1312","2132","2133","No set",NA,"1111","-15"
"1312","2132","2211","No set",NA,"1011","-11"
"1312","2132","2212","No set",NA,"1010","-10"
"1312","2132","2213","No set",NA,"1011","-11"
"1312","2132","2221","No set",NA,"1001","-9"
"1312","2132","2222","No set",NA,"1000","-8"
"1312","2132","2223","No set",NA,"1001","-9"
"1312","2132","2231","No set",NA,"1011","-11"
"1312","2132","2232","No set",NA,"1010","-10"
"1312","2132","2233","No set",NA,"1011","-11"
"1312","2132","2311","No set",NA,"1111","-15"
"1312","2132","2312","No set",NA,"1110","-14"
"1312","2132","2313","No set",NA,"1111","-15"
"1312","2132","2321","No set",NA,"1101","-13"
"1312","2132","2322","No set",NA,"1100","-12"
"1312","2132","2323","No set",NA,"1101","-13"
"1312","2132","2331","No set",NA,"1111","-15"
"1312","2132","2332","No set",NA,"1110","-14"
"1312","2132","2333","No set",NA,"1111","-15"
"1312","2132","3111","No set",NA,"0111","-7"
"1312","2132","3112","No set",NA,"0110","-6"
"1312","2132","3113","No set",NA,"0111","-7"
"1312","2132","3121","No set",NA,"0101","-5"
"1312","2132","3122","No set",NA,"0100","-4"
"1312","2132","3123","No set",NA,"0101","-5"
"1312","2132","3131","No set",NA,"0111","-7"
"1312","2132","3132","No set",NA,"0110","-6"
"1312","2132","3133","No set",NA,"0111","-7"
"1312","2132","3211","No set",NA,"0011","-3"
"1312","2132","3212","No set",NA,"0010","-2"
"1312","2132","3213","No set",NA,"0011","-3"
"1312","2132","3221","No set",NA,"0001","-1"
"1312","2132","3222","Set","0001",NA,"1"
"1312","2132","3223","No set",NA,"0001","-1"
"1312","2132","3231","No set",NA,"0011","-3"
"1312","2132","3232","No set",NA,"0010","-2"
"1312","2132","3233","No set",NA,"0011","-3"
"1312","2132","3311","No set",NA,"0111","-7"
"1312","2132","3312","No set",NA,"0110","-6"
"1312","2132","3313","No set",NA,"0111","-7"
"1312","2132","3321","No set",NA,"0101","-5"
"1312","2132","3322","No set",NA,"0100","-4"
"1312","2132","3323","No set",NA,"0101","-5"
"1312","2132","3331","No set",NA,"0111","-7"
"1312","2132","3332","No set",NA,"0110","-6"
"1312","2132","3333","No set",NA,"0111","-7"
"1312","2133","2211","No set",NA,"1010","-10"
"1312","2133","2212","No set",NA,"1011","-11"
"1312","2133","2213","No set",NA,"1011","-11"
"1312","2133","2221","No set",NA,"1000","-8"
"1312","2133","2222","No set",NA,"1001","-9"
"1312","2133","2223","No set",NA,"1001","-9"
"1312","2133","2231","No set",NA,"1010","-10"
"1312","2133","2232","No set",NA,"1011","-11"
"1312","2133","2233","No set",NA,"1011","-11"
"1312","2133","2311","No set",NA,"1110","-14"
"1312","2133","2312","No set",NA,"1111","-15"
"1312","2133","2313","No set",NA,"1111","-15"
"1312","2133","2321","No set",NA,"1100","-12"
"1312","2133","2322","No set",NA,"1101","-13"
"1312","2133","2323","No set",NA,"1101","-13"
"1312","2133","2331","No set",NA,"1110","-14"
"1312","2133","2332","No set",NA,"1111","-15"
"1312","2133","2333","No set",NA,"1111","-15"
"1312","2133","3111","No set",NA,"0110","-6"
"1312","2133","3112","No set",NA,"0111","-7"
"1312","2133","3113","No set",NA,"0111","-7"
"1312","2133","3121","No set",NA,"0100","-4"
"1312","2133","3122","No set",NA,"0101","-5"
"1312","2133","3123","No set",NA,"0101","-5"
"1312","2133","3131","No set",NA,"0110","-6"
"1312","2133","3132","No set",NA,"0111","-7"
"1312","2133","3133","No set",NA,"0111","-7"
"1312","2133","3211","No set",NA,"0010","-2"
"1312","2133","3212","No set",NA,"0011","-3"
"1312","2133","3213","No set",NA,"0011","-3"
"1312","2133","3221","Set","0000",NA,"0"
"1312","2133","3222","No set",NA,"0001","-1"
"1312","2133","3223","No set",NA,"0001","-1"
"1312","2133","3231","No set",NA,"0010","-2"
"1312","2133","3232","No set",NA,"0011","-3"
"1312","2133","3233","No set",NA,"0011","-3"
"1312","2133","3311","No set",NA,"0110","-6"
"1312","2133","3312","No set",NA,"0111","-7"
"1312","2133","3313","No set",NA,"0111","-7"
"1312","2133","3321","No set",NA,"0100","-4"
"1312","2133","3322","No set",NA,"0101","-5"
"1312","2133","3323","No set",NA,"0101","-5"
"1312","2133","3331","No set",NA,"0110","-6"
"1312","2133","3332","No set",NA,"0111","-7"
"1312","2133","3333","No set",NA,"0111","-7"
"1312","2211","2212","No set",NA,"1101","-13"
"1312","2211","2213","No set",NA,"1100","-12"
"1312","2211","2221","No set",NA,"1111","-15"
"1312","2211","2222","No set",NA,"1111","-15"
"1312","2211","2223","No set",NA,"1110","-14"
"1312","2211","2231","No set",NA,"1111","-15"
"1312","2211","2232","No set",NA,"1111","-15"
"1312","2211","2233","No set",NA,"1110","-14"
"1312","2211","2311","No set",NA,"1101","-13"
"1312","2211","2312","No set",NA,"1101","-13"
"1312","2211","2313","No set",NA,"1100","-12"
"1312","2211","2321","No set",NA,"1111","-15"
"1312","2211","2322","No set",NA,"1111","-15"
"1312","2211","2323","No set",NA,"1110","-14"
"1312","2211","2331","No set",NA,"1111","-15"
"1312","2211","2332","No set",NA,"1111","-15"
"1312","2211","2333","No set",NA,"1110","-14"
"1312","2211","3111","No set",NA,"0001","-1"
"1312","2211","3112","No set",NA,"0001","-1"
"1312","2211","3113","Set","0010",NA,"2"
"1312","2211","3121","No set",NA,"0011","-3"
"1312","2211","3122","No set",NA,"0011","-3"
"1312","2211","3123","No set",NA,"0010","-2"
"1312","2211","3131","No set",NA,"0011","-3"
"1312","2211","3132","No set",NA,"0011","-3"
"1312","2211","3133","No set",NA,"0010","-2"
"1312","2211","3211","No set",NA,"0101","-5"
"1312","2211","3212","No set",NA,"0101","-5"
"1312","2211","3213","No set",NA,"0100","-4"
"1312","2211","3221","No set",NA,"0111","-7"
"1312","2211","3222","No set",NA,"0111","-7"
"1312","2211","3223","No set",NA,"0110","-6"
"1312","2211","3231","No set",NA,"0111","-7"
"1312","2211","3232","No set",NA,"0111","-7"
"1312","2211","3233","No set",NA,"0110","-6"
"1312","2211","3311","No set",NA,"0101","-5"
"1312","2211","3312","No set",NA,"0101","-5"
"1312","2211","3313","No set",NA,"0100","-4"
"1312","2211","3321","No set",NA,"0111","-7"
"1312","2211","3322","No set",NA,"0111","-7"
"1312","2211","3323","No set",NA,"0110","-6"
"1312","2211","3331","No set",NA,"0111","-7"
"1312","2211","3332","No set",NA,"0111","-7"
"1312","2211","3333","No set",NA,"0110","-6"
"1312","2212","2213","No set",NA,"1101","-13"
"1312","2212","2221","No set",NA,"1111","-15"
"1312","2212","2222","No set",NA,"1110","-14"
"1312","2212","2223","No set",NA,"1111","-15"
"1312","2212","2231","No set",NA,"1111","-15"
"1312","2212","2232","No set",NA,"1110","-14"
"1312","2212","2233","No set",NA,"1111","-15"
"1312","2212","2311","No set",NA,"1101","-13"
"1312","2212","2312","No set",NA,"1100","-12"
"1312","2212","2313","No set",NA,"1101","-13"
"1312","2212","2321","No set",NA,"1111","-15"
"1312","2212","2322","No set",NA,"1110","-14"
"1312","2212","2323","No set",NA,"1111","-15"
"1312","2212","2331","No set",NA,"1111","-15"
"1312","2212","2332","No set",NA,"1110","-14"
"1312","2212","2333","No set",NA,"1111","-15"
"1312","2212","3111","No set",NA,"0001","-1"
"1312","2212","3112","Set","0011",NA,"3"
"1312","2212","3113","No set",NA,"0001","-1"
"1312","2212","3121","No set",NA,"0011","-3"
"1312","2212","3122","No set",NA,"0010","-2"
"1312","2212","3123","No set",NA,"0011","-3"
"1312","2212","3131","No set",NA,"0011","-3"
"1312","2212","3132","No set",NA,"0010","-2"
"1312","2212","3133","No set",NA,"0011","-3"
"1312","2212","3211","No set",NA,"0101","-5"
"1312","2212","3212","No set",NA,"0100","-4"
"1312","2212","3213","No set",NA,"0101","-5"
"1312","2212","3221","No set",NA,"0111","-7"
"1312","2212","3222","No set",NA,"0110","-6"
"1312","2212","3223","No set",NA,"0111","-7"
"1312","2212","3231","No set",NA,"0111","-7"
"1312","2212","3232","No set",NA,"0110","-6"
"1312","2212","3233","No set",NA,"0111","-7"
"1312","2212","3311","No set",NA,"0101","-5"
"1312","2212","3312","No set",NA,"0100","-4"
"1312","2212","3313","No set",NA,"0101","-5"
"1312","2212","3321","No set",NA,"0111","-7"
"1312","2212","3322","No set",NA,"0110","-6"
"1312","2212","3323","No set",NA,"0111","-7"
"1312","2212","3331","No set",NA,"0111","-7"
"1312","2212","3332","No set",NA,"0110","-6"
"1312","2212","3333","No set",NA,"0111","-7"
"1312","2213","2221","No set",NA,"1110","-14"
"1312","2213","2222","No set",NA,"1111","-15"
"1312","2213","2223","No set",NA,"1111","-15"
"1312","2213","2231","No set",NA,"1110","-14"
"1312","2213","2232","No set",NA,"1111","-15"
"1312","2213","2233","No set",NA,"1111","-15"
"1312","2213","2311","No set",NA,"1100","-12"
"1312","2213","2312","No set",NA,"1101","-13"
"1312","2213","2313","No set",NA,"1101","-13"
"1312","2213","2321","No set",NA,"1110","-14"
"1312","2213","2322","No set",NA,"1111","-15"
"1312","2213","2323","No set",NA,"1111","-15"
"1312","2213","2331","No set",NA,"1110","-14"
"1312","2213","2332","No set",NA,"1111","-15"
"1312","2213","2333","No set",NA,"1111","-15"
"1312","2213","3111","Set","0010",NA,"2"
"1312","2213","3112","No set",NA,"0001","-1"
"1312","2213","3113","No set",NA,"0001","-1"
"1312","2213","3121","No set",NA,"0010","-2"
"1312","2213","3122","No set",NA,"0011","-3"
"1312","2213","3123","No set",NA,"0011","-3"
"1312","2213","3131","No set",NA,"0010","-2"
"1312","2213","3132","No set",NA,"0011","-3"
"1312","2213","3133","No set",NA,"0011","-3"
"1312","2213","3211","No set",NA,"0100","-4"
"1312","2213","3212","No set",NA,"0101","-5"
"1312","2213","3213","No set",NA,"0101","-5"
"1312","2213","3221","No set",NA,"0110","-6"
"1312","2213","3222","No set",NA,"0111","-7"
"1312","2213","3223","No set",NA,"0111","-7"
"1312","2213","3231","No set",NA,"0110","-6"
"1312","2213","3232","No set",NA,"0111","-7"
"1312","2213","3233","No set",NA,"0111","-7"
"1312","2213","3311","No set",NA,"0100","-4"
"1312","2213","3312","No set",NA,"0101","-5"
"1312","2213","3313","No set",NA,"0101","-5"
"1312","2213","3321","No set",NA,"0110","-6"
"1312","2213","3322","No set",NA,"0111","-7"
"1312","2213","3323","No set",NA,"0111","-7"
"1312","2213","3331","No set",NA,"0110","-6"
"1312","2213","3332","No set",NA,"0111","-7"
"1312","2213","3333","No set",NA,"0111","-7"
"1312","2221","2222","No set",NA,"1111","-15"
"1312","2221","2223","No set",NA,"1110","-14"
"1312","2221","2231","No set",NA,"1101","-13"
"1312","2221","2232","No set",NA,"1101","-13"
"1312","2221","2233","No set",NA,"1100","-12"
"1312","2221","2311","No set",NA,"1111","-15"
"1312","2221","2312","No set",NA,"1111","-15"
"1312","2221","2313","No set",NA,"1110","-14"
"1312","2221","2321","No set",NA,"1111","-15"
"1312","2221","2322","No set",NA,"1111","-15"
"1312","2221","2323","No set",NA,"1110","-14"
"1312","2221","2331","No set",NA,"1101","-13"
"1312","2221","2332","No set",NA,"1101","-13"
"1312","2221","2333","No set",NA,"1100","-12"
"1312","2221","3111","No set",NA,"0011","-3"
"1312","2221","3112","No set",NA,"0011","-3"
"1312","2221","3113","No set",NA,"0010","-2"
"1312","2221","3121","No set",NA,"0011","-3"
"1312","2221","3122","No set",NA,"0011","-3"
"1312","2221","3123","No set",NA,"0010","-2"
"1312","2221","3131","No set",NA,"0001","-1"
"1312","2221","3132","No set",NA,"0001","-1"
"1312","2221","3133","Set","0000",NA,"0"
"1312","2221","3211","No set",NA,"0111","-7"
"1312","2221","3212","No set",NA,"0111","-7"
"1312","2221","3213","No set",NA,"0110","-6"
"1312","2221","3221","No set",NA,"0111","-7"
"1312","2221","3222","No set",NA,"0111","-7"
"1312","2221","3223","No set",NA,"0110","-6"
"1312","2221","3231","No set",NA,"0101","-5"
"1312","2221","3232","No set",NA,"0101","-5"
"1312","2221","3233","No set",NA,"0100","-4"
"1312","2221","3311","No set",NA,"0111","-7"
"1312","2221","3312","No set",NA,"0111","-7"
"1312","2221","3313","No set",NA,"0110","-6"
"1312","2221","3321","No set",NA,"0111","-7"
"1312","2221","3322","No set",NA,"0111","-7"
"1312","2221","3323","No set",NA,"0110","-6"
"1312","2221","3331","No set",NA,"0101","-5"
"1312","2221","3332","No set",NA,"0101","-5"
"1312","2221","3333","No set",NA,"0100","-4"
"1312","2222","2223","No set",NA,"1111","-15"
"1312","2222","2231","No set",NA,"1101","-13"
"1312","2222","2232","No set",NA,"1100","-12"
"1312","2222","2233","No set",NA,"1101","-13"
"1312","2222","2311","No set",NA,"1111","-15"
"1312","2222","2312","No set",NA,"1110","-14"
"1312","2222","2313","No set",NA,"1111","-15"
"1312","2222","2321","No set",NA,"1111","-15"
"1312","2222","2322","No set",NA,"1110","-14"
"1312","2222","2323","No set",NA,"1111","-15"
"1312","2222","2331","No set",NA,"1101","-13"
"1312","2222","2332","No set",NA,"1100","-12"
"1312","2222","2333","No set",NA,"1101","-13"
