"id","trial","type","explain","card1","card2","card3","trialid","memory",,,,,,,,,,
"pc10.10.b",6,0,0,2311,3223,1132,22517,0,,,,,,,,,,
"pc10.10.b",7,-13,0,3113,2213,3111,73491,1,,,,,,,,,,
"pc10.10.b",8,2,0,3112,2211,1313,50129,0,,,,,,,,,,
"pc10.10.b",9,7,0,2221,1221,3221,34370,0,,,,,,,,,,
"pc10.10.b",10,-11,0,1222,1223,3212,35254,0,,,,,,,,,,
"pc10.10.b",11,-1,0,1223,3222,2222,38767,1,,,,,,,,,,
"pc10.10.b",12,4,0,3323,2311,1332,58487,1,,,,,,,,,,
"pc10.10.b",13,0,0,2332,1223,3111,39156,1,,,,,,,,,,
"pc10.10.b",14,14,0,1121,1123,1122,9245,0,,,,,,,,,,
"pc10.10.b",15,-4,0,1311,2221,3331,46678,1,,,,,,,,,,
"pc10.10.b",16,1,0,1211,2131,3321,27079,0,,,,,,,,,,
"pc10.10.b",17,-14,0,1222,2323,1211,25924,1,,,,,,,,,,
"pc10.10.b",18,11,0,1113,1213,1313,6838,0,,,,,,,,,,
"pc10.10.b",19,0,0,3221,1132,2313,22582,1,,,,,,,,,,
"pc10.10.b",20,-2,0,3132,3313,3231,84290,0,,,,,,,,,,
"pc10.10.b",21,13,0,1313,1323,1333,49450,1,,,,,,,,,,
"pc10.10.b",22,8,0,2122,2313,2231,66160,1,,,,,,,,,,
"pc10.10.b",23,0,0,2333,1121,3212,11803,0,,,,,,,,,,
"pc10.10.b",24,-7,0,1332,3333,2213,58224,0,,,,,,,,,,
"pc10.10.c",1,15,1,2313,2313,2313,85382,0,,,,,,,,,,
"pc10.10.c",2,-1,1,3223,1322,2122,53276,0,,,,,,,,,,
"pc10.10.c",3,14,1,2133,2131,2132,68025,0,,,,,,,,,,
"pc10.10.c",4,-11,1,3113,3121,2123,67725,0,,,,,,,,,,
"pc10.10.c",5,0,0,1333,3111,2222,59710,0,,,,,,,,,,
"pc10.10.c",6,7,0,3313,1313,2313,50566,0,,,,,,,,,,
"pc10.10.c",7,-13,0,3111,3113,2213,73491,1,,,,,,,,,,
"pc10.10.c",8,2,0,1231,3133,2332,41244,0,,,,,,,,,,
"pc10.10.c",9,-8,0,2223,1323,1123,16160,1,,,,,,,,,,
"pc10.10.c",10,4,0,1332,2311,3323,58487,1,,,,,,,,,,
"pc10.10.c",11,-11,0,2121,1321,1232,41895,0,,,,,,,,,,
"pc10.10.c",12,-1,0,2222,1223,3222,38767,1,,,,,,,,,,
"pc10.10.c",13,0,0,1223,3111,2332,39156,1,,,,,,,,,,
"pc10.10.c",14,14,0,3233,3232,3231,85101,0,,,,,,,,,,
"pc10.10.c",15,0,0,3221,2313,1132,22582,1,,,,,,,,,,
"pc10.10.c",16,1,0,3323,1133,2213,24816,0,,,,,,,,,,
"pc10.10.c",17,-14,0,1211,2323,1222,25924,1,,,,,,,,,,
"pc10.10.c",18,11,0,3322,3222,3122,83698,0,,,,,,,,,,
"pc10.10.c",19,-4,0,3331,2221,1311,46678,1,,,,,,,,,,
"pc10.10.c",20,0,0,1333,3211,2122,59323,0,,,,,,,,,,
"pc10.10.c",21,13,0,1323,1333,1313,49450,1,,,,,,,,,,
"pc10.10.c",22,8,0,2122,2231,2313,66160,1,,,,,,,,,,
"pc10.10.c",23,-2,0,2133,1133,3123,24669,0,,,,,,,,,,
"pc10.10.c",24,-7,0,3232,1113,2212,8331,0,,,,,,,,,,
"pc10.11.a",1,15,1,3233,3233,3233,85398,0,,,,,,,,,,
"pc10.11.a",2,-1,1,3131,1212,2321,30064,0,,,,,,,,,,
"pc10.11.a",3,14,1,1112,1113,1111,1,0,,,,,,,,,,
"pc10.11.a",4,-11,1,2332,2113,1212,29277,0,,,,,,,,,,
"pc10.11.a",5,-13,0,2323,2122,3323,66458,0,,,,,,,,,,
"pc10.11.a",6,-8,0,1232,3311,1123,15771,0,,,,,,,,,,
"pc10.11.a",7,2,0,1133,3331,2232,25012,0,,,,,,,,,,
"pc10.11.a",8,0,0,1111,3322,2233,2526,0,,,,,,,,,,
"pc10.11.a",9,7,0,1322,2322,3322,53995,0,,,,,,,,,,
"pc10.11.a",10,-11,0,1212,3322,1111,741,0,,,,,,,,,,
"pc10.11.a",11,-1,0,3112,1313,2213,50214,0,,,,,,,,,,
"pc10.11.a",12,0,0,2313,3222,1131,19955,0,,,,,,,,,,
"pc10.11.a",13,4,0,2313,1331,3322,57068,0,,,,,,,,,,
"pc10.11.a",14,14,0,1111,1112,1113,1,0,,,,,,,,,,
"pc10.11.a",15,-4,0,3333,2312,1121,11609,0,,,,,,,,,,
"pc10.11.a",16,1,0,2113,1323,3233,54776,0,,,,,,,,,,
"pc10.11.a",17,-14,0,2332,2121,3323,65339,0,,,,,,,,,,
"pc10.11.a",18,11,0,2221,2321,2121,64868,0,,,,,,,,,,
"pc10.11.a",19,0,0,3131,1213,2322,32441,0,,,,,,,,,,
"pc10.11.a",20,8,0,1212,1131,1323,18024,0,,,,,,,,,,
"pc10.11.a",21,0,0,2213,3121,1332,58201,0,,,,,,,,,,
"pc10.11.a",22,-7,0,1313,2332,3232,50712,0,,,,,,,,,,
"pc10.11.a",23,13,0,1322,1312,1332,47622,0,,,,,,,,,,
"pc10.11.a",24,-2,0,3213,1311,2132,46450,0,,,,,,,,,,
"pc10.11.b",1,15,1,1131,1131,1131,85339,0,,,,,,,,,,
"pc10.11.b",2,-1,1,1133,1123,1111,313,0,,,,,,,,,,
"pc10.11.b",3,14,1,3213,3212,3211,84505,0,,,,,,,,,,
"pc10.11.b",4,-11,1,2231,3121,3333,76631,0,,,,,,,,,,
"pc10.11.b",5,0,0,2213,1132,3321,22258,1,,,,,,,,,,
"pc10.11.b",6,-13,0,2222,2311,3231,74834,0,,,,,,,,,,
"pc10.11.b",7,-8,0,1231,2312,1123,15681,1,,,,,,,,,,
"pc10.11.b",8,2,0,1312,3113,2211,48360,1,,,,,,,,,,
"pc10.11.b",9,7,0,1123,2123,3123,16646,0,,,,,,,,,,
"pc10.11.b",10,-11,0,2333,2111,1213,31521,1,,,,,,,,,,
"pc10.11.b",11,0,0,3313,2131,1222,36328,0,,,,,,,,,,
"pc10.11.b",12,14,0,2112,2111,2113,60517,1,,,,,,,,,,
"pc10.11.b",13,4,0,1321,2312,3333,52250,0,,,,,,,,,,
"pc10.11.b",14,-1,0,3321,2321,1323,55559,0,,,,,,,,,,
"pc10.11.b",15,11,0,2133,2333,2233,70473,0,,,,,,,,,,
"pc10.11.b",16,0,0,3122,1211,2333,27792,1,,,,,,,,,,
"pc10.11.b",17,-4,0,1212,2131,3123,29478,0,,,,,,,,,,
"pc10.11.b",18,-14,0,3323,1213,3313,32908,0,,,,,,,,,,
"pc10.11.b",19,1,0,1321,2131,3211,51713,1,,,,,,,,,,
"pc10.11.b",20,13,0,3233,3213,3223,84790,0,,,,,,,,,,
"pc10.11.b",21,-7,0,2131,1223,3121,38456,1,,,,,,,,,,
"pc10.11.b",22,-2,0,3331,2332,1313,50720,0,,,,,,,,,,
"pc10.11.b",23,0,0,1133,2212,3321,24772,1,,,,,,,,,,
"pc10.11.b",24,8,0,1122,1211,1333,12481,1,,,,,,,,,,
"pc10.11.c",1,15,1,2232,2232,2232,85370,0,,,,,,,,,,
"pc10.11.c",2,-1,1,1231,1223,1213,30716,0,,,,,,,,,,
"pc10.11.c",3,14,1,2111,2113,2112,60517,0,,,,,,,,,,
"pc10.11.c",4,-11,1,1123,1212,3313,15374,0,,,,,,,,,,
"pc10.11.c",5,-13,0,3333,2133,3131,70940,0,,,,,,,,,,
"pc10.11.c",6,7,0,1233,3233,2233,44970,0,,,,,,,,,,
"pc10.11.c",7,2,0,1312,2211,3113,48360,1,,,,,,,,,,
"pc10.11.c",8,-8,0,1231,1123,2312,15681,1,,,,,,,,,,
"pc10.11.c",9,0,0,2213,3321,1132,22258,1,,,,,,,,,,
"pc10.11.c",10,-1,0,2322,3323,1323,55592,0,,,,,,,,,,
"pc10.11.c",11,-11,0,2111,1213,2333,31521,1,,,,,,,,,,
"pc10.11.c",12,14,0,2113,2111,2112,60517,1,,,,,,,,,,
"pc10.11.c",13,0,0,1213,3332,2121,31700,0,,,,,,,,,,
"pc10.11.c",14,4,0,2123,3132,1111,2013,0,,,,,,,,,,
"pc10.11.c",15,11,0,1232,1332,1132,21053,0,,,,,,,,,,
"pc10.11.c",16,-14,0,1132,3212,1112,3597,0,,,,,,,,,,
"pc10.11.c",17,-4,0,2213,1333,3323,59652,0,,,,,,,,,,
"pc10.11.c",18,0,0,2333,3122,1211,27792,1,,,,,,,,,,
"pc10.11.c",19,1,0,2131,3211,1321,51713,1,,,,,,,,,,
"pc10.11.c",20,8,0,1211,1333,1122,12481,1,,,,,,,,,,
"pc10.11.c",21,13,0,3123,3133,3113,83068,0,,,,,,,,,,
"pc10.11.c",22,-2,0,2211,3132,1333,59551,0,,,,,,,,,,
"pc10.11.c",23,0,0,3321,1133,2212,24772,1,,,,,,,,,,
"pc10.11.c",24,-7,0,2131,3121,1223,38456,1,,,,,,,,,,
"pc10.12.a",1,15,1,3223,3223,3223,85389,0,,,,,,,,,,
"pc10.12.a",2,-1,1,1323,2313,3332,55531,0,,,,,,,,,,
"pc10.12.a",3,14,1,3312,3311,3313,85237,0,,,,,,,,,,
"pc10.12.a",4,-11,1,3333,1212,1113,6829,0,,,,,,,,,,
"pc10.12.a",5,-8,0,2133,1323,2213,55028,0,,,,,,,,,,
"pc10.12.a",6,0,0,1112,3321,2233,5606,0,,,,,,,,,,
"pc10.12.a",7,7,0,2131,1131,3131,19395,0,,,,,,,,,,
"pc10.12.a",8,-13,0,2221,2212,3331,72157,0,,,,,,,,,,
"pc10.12.a",9,2,0,1232,2331,3133,43232,0,,,,,,,,,,
"pc10.12.a",10,0,0,1112,3221,2333,5876,0,,,,,,,,,,
"pc10.12.a",11,4,0,1121,2132,3113,11111,0,,,,,,,,,,
"pc10.12.a",12,14,0,1223,1222,1221,32927,0,,,,,,,,,,
"pc10.12.a",13,-11,0,2133,1221,1321,33448,0,,,,,,,,,,
"pc10.12.a",14,-1,0,3321,2113,1231,40360,0,,,,,,,,,,
"pc10.12.a",15,-4,0,3312,2111,1113,7859,0,,,,,,,,,,
"pc10.12.a",16,1,0,2223,1133,3313,24933,0,,,,,,,,,,
"pc10.12.a",17,0,0,3213,1331,2122,56409,0,,,,,,,,,,
"pc10.12.a",18,-14,0,1213,2233,1113,6862,0,,,,,,,,,,
"pc10.12.a",19,11,0,2232,2332,2132,69446,0,,,,,,,,,,
"pc10.12.a",20,0,0,3221,1333,2112,59176,0,,,,,,,,,,
"pc10.12.a",21,13,0,3331,3321,3311,85252,0,,,,,,,,,,
"pc10.12.a",22,8,0,1132,1311,1223,20917,0,,,,,,,,,,
"pc10.12.a",23,-2,0,3212,1311,2133,46494,0,,,,,,,,,,
"pc10.12.a",24,-7,0,2221,1212,3121,29737,0,,,,,,,,,,
"pc10.12.b",1,15,1,1213,1213,1213,85378,0,,,,,,,,,,
"pc10.12.b",2,-1,1,1333,2311,3323,59918,0,,,,,,,,,,
"pc10.12.b",3,14,1,1333,1332,1331,56061,0,,,,,,,,,,
"pc10.12.b",4,-11,1,2121,2113,3123,63249,0,,,,,,,,,,
"pc10.12.b",5,2,0,3312,1111,2213,2292,1,,,,,,,,,,
"pc10.12.b",6,-8,0,2321,1123,2222,16983,0,,,,,,,,,,
"pc10.12.b",7,0,0,2213,3331,1122,14157,0,,,,,,,,,,
"pc10.12.b",8,7,0,1211,2211,3211,27202,0,,,,,,,,,,
"pc10.12.b",9,-13,0,1133,1211,2121,23145,1,,,,,,,,,,
"pc10.12.b",10,4,0,2233,1211,3222,27522,1,,,,,,,,,,
"pc10.12.b",11,14,0,2323,2322,2321,79865,0,,,,,,,,,,
"pc10.12.b",12,0,0,3313,2132,1221,34163,0,,,,,,,,,,
"pc10.12.b",13,-11,0,1121,3232,1322,10507,1,,,,,,,,,,
"pc10.12.b",14,-1,0,1131,1121,1113,6244,1,,,,,,,,,,
"pc10.12.b",15,11,0,3222,3122,3322,83698,1,,,,,,,,,,
"pc10.12.b",16,1,0,2312,1232,3122,43073,1,,,,,,,,,,
"pc10.12.b",17,0,0,3213,2332,1121,11777,0,,,,,,,,,,
"pc10.12.b",18,-4,0,1212,3113,2111,29178,0,,,,,,,,,,
"pc10.12.b",19,-14,0,2133,2132,3221,69136,0,,,,,,,,,,
"pc10.12.b",20,8,0,1313,1122,1231,12880,0,,,,,,,,,,
"pc10.12.b",21,-7,0,2222,2312,2211,71262,1,,,,,,,,,,
"pc10.12.b",22,-2,0,2331,3212,1133,25258,1,,,,,,,,,,
"pc10.12.b",23,0,0,3232,1313,2121,49865,0,,,,,,,,,,
"pc10.12.b",24,13,0,1132,1122,1112,3318,1,,,,,,,,,,
"pc10.12.c",1,15,1,2333,2333,2333,85400,0,,,,,,,,,,
"pc10.12.c",2,-1,1,3313,3131,3223,84108,0,,,,,,,,,,
"pc10.12.c",3,14,1,2311,2312,2313,78181,0,,,,,,,,,,
"pc10.12.c",4,-11,1,2212,1132,2333,22194,0,,,,,,,,,,
"pc10.12.c",5,0,0,2322,1233,3111,45118,0,,,,,,,,,,
"pc10.12.c",6,7,0,2321,3321,1321,52310,0,,,,,,,,,,
"pc10.12.c",7,-13,0,1133,1211,2121,23145,1,,,,,,,,,,
"pc10.12.c",8,2,0,1111,3312,2213,2292,1,,,,,,,,,,
"pc10.12.c",9,-8,0,3233,1121,1312,10331,0,,,,,,,,,,
"pc10.12.c",10,-1,0,1131,1113,1121,6244,1,,,,,,,,,,
"pc10.12.c",11,4,0,2233,1211,3222,27522,1,,,,,,,,,,
"pc10.12.c",12,-11,0,1121,1322,3232,10507,1,,,,,,,,,,
"pc10.12.c",13,0,0,2233,3121,1312,48677,0,,,,,,,,,,
"pc10.12.c",14,14,0,2123,2121,2122,64496,0,,,,,,,,,,
"pc10.12.c",15,11,0,3122,3222,3322,83698,1,,,,,,,,,,
"pc10.12.c",16,-4,0,1311,1332,1223,37614,0,,,,,,,,,,
"pc10.12.c",17,-14,0,3222,2322,3232,80737,0,,,,,,,,,,
"pc10.12.c",18,1,0,1232,3122,2312,43073,1,,,,,,,,,,
"pc10.12.c",19,0,0,1233,3112,2321,45088,0,,,,,,,,,,
"pc10.12.c",20,0,0,2132,1323,3211,55008,0,,,,,,,,,,
"pc10.12.c",21,-7,0,2312,2222,2211,71262,1,,,,,,,,,,
"pc10.12.c",22,-2,0,3212,1133,2331,25258,1,,,,,,,,,,
"pc10.12.c",23,13,0,1112,1122,1132,3318,1,,,,,,,,,,
"pc10.12.c",24,8,0,1333,1222,1111,895,0,,,,,,,,,,
"pc10.13.a",1,15,1,1231,1231,1231,85342,0,,,,,,,,,,
"pc10.13.a",2,-1,1,1131,3213,2323,20046,0,,,,,,,,,,
"pc10.13.a",3,14,1,1212,1213,1211,25681,0,,,,,,,,,,
"pc10.13.a",4,-11,1,1221,3212,1211,25871,0,,,,,,,,,,
"pc10.13.a",5,-13,0,1221,2223,2123,34037,0,,,,,,,,,,
"pc10.13.a",6,0,0,2213,1122,3331,14157,0,,,,,,,,,,
"pc10.13.a",7,2,0,3222,1121,2323,11722,0,,,,,,,,,,
"pc10.13.a",8,7,0,1111,2111,3111,1756,0,,,,,,,,,,
"pc10.13.a",9,-8,0,2113,1112,1111,28,0,,,,,,,,,,
"pc10.13.a",10,4,0,1232,2221,3213,42821,0,,,,,,,,,,
"pc10.13.a",11,0,0,1113,3222,2331,8825,0,,,,,,,,,,
"pc10.13.a",12,-1,0,2212,1211,3212,27246,0,,,,,,,,,,
"pc10.13.a",13,14,0,3311,3312,3313,85237,0,,,,,,,,,,
"pc10.13.a",14,-11,0,2322,2133,1223,38539,0,,,,,,,,,,
"pc10.13.a",15,11,0,2231,2331,2131,68373,0,,,,,,,,,,
"pc10.13.a",16,1,0,1123,3313,2233,17159,0,,,,,,,,,,
"pc10.13.a",17,0,0,2121,1232,3313,42425,0,,,,,,,,,,
"pc10.13.a",18,-14,0,1313,2112,1131,18674,0,,,,,,,,,,
"pc10.13.a",19,-4,0,1122,2133,3211,14013,0,,,,,,,,,,
"pc10.13.a",20,0,0,2122,3213,1331,56409,0,,,,,,,,,,
"pc10.13.a",21,-7,0,2232,2112,2213,62322,0,,,,,,,,,,
"pc10.13.a",22,13,0,3121,3131,3111,82447,0,,,,,,,,,,
"pc10.13.a",23,-2,0,3332,3122,3232,83734,0,,,,,,,,,,
"pc10.13.a",24,8,0,1333,1212,1121,9701,0,,,,,,,,,,
"pc10.13.b",1,15,1,1221,1221,1221,85333,0,,,,,,,,,,
"pc10.13.b",2,-1,1,2123,3123,1121,11021,0,,,,,,,,,,
"pc10.13.b",3,14,1,2213,2212,2211,71131,0,,,,,,,,,,
"pc10.13.b",4,-11,1,2232,3313,2133,70458,0,,,,,,,,,,
"pc10.13.b",5,2,0,3332,1131,2233,19865,0,,,,,,,,,,
"pc10.13.b",6,7,0,1213,2213,3213,32050,1,,,,,,,,,,
"pc10.13.b",7,0,0,2321,1233,3112,45088,0,,,,,,,,,,
"pc10.13.b",8,-13,0,2122,1132,1211,20590,1,,,,,,,,,,
"pc10.13.b",9,-8,0,3311,2323,3332,81231,1,,,,,,,,,,
"pc10.13.b",10,14,0,2221,2223,2222,73841,0,,,,,,,,,,
"pc10.13.b",11,-11,0,3231,1233,3221,45507,0,,,,,,,,,,
"pc10.13.b",12,-1,0,1211,1323,1131,17954,1,,,,,,,,,,
"pc10.13.b",13,0,0,3231,1322,2113,53178,1,,,,,,,,,,
"pc10.13.b",14,4,0,3111,2123,1132,21970,0,,,,,,,,,,
"pc10.13.b",15,1,0,2213,3133,1323,55181,0,,,,,,,,,,
"pc10.13.b",16,11,0,2133,2333,2233,70473,0,,,,,,,,,,
"pc10.13.b",17,-4,0,1331,1213,1322,31217,1,,,,,,,,,,
"pc10.13.b",18,0,0,1231,2313,3122,41090,1,,,,,,,,,,
"pc10.13.b",19,-14,0,1221,1111,2111,829,0,,,,,,,,,,
"pc10.13.b",20,0,0,2223,3311,1132,22375,0,,,,,,,,,,
"pc10.13.b",21,-2,0,2231,2113,2332,63764,1,,,,,,,,,,
"pc10.13.b",22,8,0,3132,3221,3313,84254,1,,,,,,,,,,
"pc10.13.b",23,-7,0,2321,1331,3232,57094,1,,,,,,,,,,
"pc10.13.b",24,13,0,3133,3123,3113,83068,0,,,,,,,,,,
"pc10.13.c",1,15,1,2331,2331,2331,85346,0,,,,,,,,,,
"pc10.13.c",2,-1,1,2231,1111,3322,2453,0,,,,,,,,,,
"pc10.13.c",3,14,1,2233,2231,2232,76182,0,,,,,,,,,,
"pc10.13.c",4,-11,1,1232,2123,2322,42497,0,,,,,,,,,,
"pc10.13.c",5,-8,0,3311,2323,3332,81231,1,,,,,,,,,,
"pc10.13.c",6,7,0,2213,3213,1213,32050,1,,,,,,,,,,
"pc10.13.c",7,0,0,3311,1232,2123,42520,0,,,,,,,,,,
"pc10.13.c",8,2,0,2123,1222,3321,36282,0,,,,,,,,,,
"pc10.13.c",9,-13,0,2122,1211,1132,20590,1,,,,,,,,,,
"pc10.13.c",10,4,0,1122,3113,2131,13915,0,,,,,,,,,,
"pc10.13.c",11,0,0,3231,1322,2113,53178,1,,,,,,,,,,
"pc10.13.c",12,-1,0,1131,1323,1211,17954,1,,,,,,,,,,
"pc10.13.c",13,14,0,1221,1222,1223,32927,0,,,,,,,,,,
"pc10.13.c",14,-11,0,1133,2331,1213,23305,0,,,,,,,,,,
"pc10.13.c",15,1,0,1333,2113,3223,59229,0,,,,,,,,,,
"pc10.13.c",16,0,0,1231,2313,3122,41090,1,,,,,,,,,,
"pc10.13.c",17,-4,0,1322,1213,1331,31217,1,,,,,,,,,,
"pc10.13.c",18,11,0,1322,1222,1122,12751,0,,,,,,,,,,
"pc10.13.c",19,-14,0,2231,3222,2123,67308,0,,,,,,,,,,
"pc10.13.c",20,0,0,2332,1113,3221,8852,0,,,,,,,,,,
"pc10.13.c",21,-7,0,1331,3232,2321,57094,1,,,,,,,,,,
"pc10.13.c",22,13,0,1221,1231,1211,25822,0,,,,,,,,,,
"pc10.13.c",23,8,0,3221,3313,3132,84254,1,,,,,,,,,,
"pc10.13.c",24,-2,0,2113,2332,2231,63764,1,,,,,,,,,,
"pc10.14.a",1,15,1,2133,2133,2133,85394,0,,,,,,,,,,
"pc10.14.a",2,-1,1,3332,1332,2331,58678,0,,,,,,,,,,
"pc10.14.a",3,14,1,1133,1132,1131,17796,0,,,,,,,,,,
"pc10.14.a",4,-11,1,1122,1211,3322,12531,0,,,,,,,,,,
"pc10.14.a",5,-13,0,2233,2221,1113,8388,0,,,,,,,,,,
"pc10.14.a",6,-8,0,2213,2221,1232,42754,0,,,,,,,,,,
"pc10.14.a",7,2,0,3312,2111,1213,31541,0,,,,,,,,,,
"pc10.14.a",8,0,0,1213,2332,3121,32525,0,,,,,,,,,,
"pc10.14.a",9,7,0,1312,3312,2312,48762,0,,,,,,,,,,
"pc10.14.a",10,4,0,3123,1111,2132,2104,0,,,,,,,,,,
"pc10.14.a",11,-11,0,1312,3221,3112,49016,0,,,,,,,,,,
"pc10.14.a",12,0,0,3223,2131,1312,48237,0,,,,,,,,,,
"pc10.14.a",13,14,0,3321,3322,3323,85301,0,,,,,,,,,,
"pc10.14.a",14,-1,0,2133,1313,3222,50097,0,,,,,,,,,,
"pc10.14.a",15,1,0,2313,1233,3123,45060,0,,,,,,,,,,
"pc10.14.a",16,-14,0,1231,1313,3332,39869,0,,,,,,,,,,
"pc10.14.a",17,0,0,3333,2212,1121,11267,0,,,,,,,,,,
"pc10.14.a",18,-4,0,1111,2321,3331,2662,0,,,,,,,,,,
"pc10.14.a",19,11,0,2113,2213,2313,63601,0,,,,,,,,,,
"pc10.14.a",20,-2,0,1323,2223,3113,55295,0,,,,,,,,,,
"pc10.14.a",21,-7,0,3322,2221,1332,58261,0,,,,,,,,,,
"pc10.14.a",22,8,0,3121,3233,3312,83506,0,,,,,,,,,,
"pc10.14.a",23,13,0,1331,1321,1311,45733,0,,,,,,,,,,
"pc10.14.a",24,0,0,3112,2233,1321,52156,0,,,,,,,,,,
"pc10.14.b",1,15,1,1111,1111,1111,85321,0,,,,,,,,,,
"pc10.14.b",2,-1,1,1311,3331,2323,47063,0,,,,,,,,,,
"pc10.14.b",3,14,1,2123,2122,2121,64496,0,,,,,,,,,,
"pc10.14.b",4,-11,1,3311,3211,2133,70986,0,,,,,,,,,,
"pc10.14.b",5,7,0,3322,1322,2322,53995,0,,,,,,,,,,
"pc10.14.b",6,2,0,1133,2332,3231,25291,1,,,,,,,,,,
"pc10.14.b",7,-8,0,3122,2333,2211,71703,1,,,,,,,,,,
"pc10.14.b",8,0,0,2222,1333,3111,59710,0,,,,,,,,,,
"pc10.14.b",9,-13,0,3221,2111,3232,61793,0,,,,,,,,,,
"pc10.14.b",10,14,0,3331,3333,3332,85320,1,,,,,,,,,,
"pc10.14.b",11,0,0,3113,2222,1331,56796,1,,,,,,,,,,
"pc10.14.b",12,-1,0,1133,2123,3112,24527,0,,,,,,,,,,
"pc10.14.b",13,-11,0,3112,3313,1222,37109,1,,,,,,,,,,
"pc10.14.b",14,4,0,3312,2323,1331,57158,0,,,,,,,,,,
"pc10.14.b",15,-4,0,3133,1132,2231,22403,0,,,,,,,,,,
"pc10.14.b",16,0,0,2333,1121,3212,11803,0,,,,,,,,,,
"pc10.14.b",17,1,0,3313,2123,1233,44475,0,,,,,,,,,,
"pc10.14.b",18,11,0,2223,2323,2123,67253,1,,,,,,,,,,
"pc10.14.b",19,-14,0,3211,2233,3332,78043,1,,,,,,,,,,
"pc10.14.b",20,0,0,3332,1213,2121,31700,0,,,,,,,,,,
"pc10.14.b",21,8,0,2121,2312,2233,65056,1,,,,,,,,,,
"pc10.14.b",22,13,0,1131,1121,1111,160,0,,,,,,,,,,
"pc10.14.b",23,-2,0,2321,1322,3333,53968,1,,,,,,,,,,
"pc10.14.b",24,-7,0,2121,3323,1111,1932,1,,,,,,,,,,
"pc10.14.c",1,15,1,3111,3111,3111,85323,0,,,,,,,,,,
"pc10.14.c",2,-1,1,3332,2231,1131,19792,0,,,,,,,,,,
"pc10.14.c",3,14,1,2213,2211,2212,71131,0,,,,,,,,,,
"pc10.14.c",4,-11,1,2131,1333,1223,38082,0,,,,,,,,,,
"pc10.14.c",5,-8,0,2211,2333,3122,71703,1,,,,,,,,,,
"pc10.14.c",6,0,0,2222,1131,3313,19710,0,,,,,,,,,,
"pc10.14.c",7,7,0,2221,3221,1221,34370,0,,,,,,,,,,
"pc10.14.c",8,-13,0,3321,1233,1213,30968,0,,,,,,,,,,
"pc10.14.c",9,2,0,2332,3231,1133,25291,1,,,,,,,,,,
"pc10.14.c",10,-1,0,2333,1221,3111,34827,0,,,,,,,,,,
"pc10.14.c",11,4,0,1331,2313,3322,57068,0,,,,,,,,,,
"pc10.14.c",12,0,0,3113,2222,1331,56796,1,,,,,,,,,,
"pc10.14.c",13,14,0,3332,3333,3331,85320,1,,,,,,,,,,
"pc10.14.c",14,-11,0,1222,3112,3313,37109,1,,,,,,,,,,
"pc10.14.c",15,11,0,2223,2123,2323,67253,1,,,,,,,,,,
"pc10.14.c",16,-14,0,3332,2233,3211,78043,1,,,,,,,,,,
"pc10.14.c",17,0,0,3333,1212,2121,29355,0,,,,,,,,,,
"pc10.14.c",18,-4,0,3133,1112,2321,5727,0,,,,,,,,,,
"pc10.14.c",19,1,0,3131,2211,1321,51845,0,,,,,,,,,,
"pc10.14.c",20,-7,0,1111,2121,3323,1932,1,,,,,,,,,,
"pc10.14.c",21,-2,0,3333,1322,2321,53968,1,,,,,,,,,,
"pc10.14.c",22,0,0,3213,1132,2321,22613,0,,,,,,,,,,
"pc10.14.c",23,13,0,3231,3211,3221,84538,0,,,,,,,,,,
"pc10.14.c",24,8,0,2233,2121,2312,65056,1,,,,,,,,,,
"pc10.15.a",1,15,1,3122,3122,3122,85359,0,,,,,,,,,,
"pc10.15.a",2,-1,1,2112,2213,2313,62326,0,,,,,,,,,,
"pc10.15.a",3,14,1,2322,2323,2321,79865,0,,,,,,,,,,
"pc10.15.a",4,-11,1,1213,3111,3321,32596,0,,,,,,,,,,
"pc10.15.a",5,-13,0,3321,3313,2133,71110,0,,,,,,,,,,
"pc10.15.a",6,0,0,2311,3233,1122,14416,0,,,,,,,,,,
"pc10.15.a",7,7,0,1112,3112,2112,4890,0,,,,,,,,,,
"pc10.15.a",8,-8,0,2322,3212,3132,80638,0,,,,,,,,,,
"pc10.15.a",9,2,0,3231,2333,1132,22762,0,,,,,,,,,,
"pc10.15.a",10,0,0,3133,1321,2212,51890,0,,,,,,,,,,
"pc10.15.a",11,-11,0,1332,3221,1121,10671,0,,,,,,,,,,
"pc10.15.a",12,14,0,1113,1112,1111,1,0,,,,,,,,,,
"pc10.15.a",13,-1,0,2133,2313,2222,70317,0,,,,,,,,,,
"pc10.15.a",14,4,0,1222,3211,2233,36768,0,,,,,,,,,,
"pc10.15.a",15,-14,0,3323,1131,3332,20492,0,,,,,,,,,,
"pc10.15.a",16,-4,0,3213,1313,2213,50224,0,,,,,,,,,,
"pc10.15.a",17,1,0,1132,2222,3312,22337,0,,,,,,,,,,
"pc10.15.a",18,11,0,3113,3213,3313,83185,0,,,,,,,,,,
"pc10.15.a",19,0,0,2133,3211,1322,53457,0,,,,,,,,,,
"pc10.15.a",20,0,0,3323,1232,2111,42275,0,,,,,,,,,,
"pc10.15.a",21,-7,0,1313,3112,2323,50640,0,,,,,,,,,,
"pc10.15.a",22,-2,0,3332,2131,1223,38478,0,,,,,,,,,,
"pc10.15.a",23,8,0,1211,1322,1133,23137,0,,,,,,,,,,
